#DEPT	六五最大主应力	六五最小主应力
2128.4000000	42.11310264	35.33748254
2128.5000000	42.11320414	35.33597662
2128.6000000	42.12519395	35.35426379
2128.7000000	42.14592207	35.38709482
2128.8000000	42.18174092	35.44505058
2128.9000000	42.23263376	35.52811139
2129.0000000	42.29108522	35.62377062
2129.1000000	42.35906826	35.73532321
2129.2000000	42.42641142	35.84583105
2129.3000000	42.49082198	35.95146885
2129.4000000	42.54366581	36.03784305
2129.5000000	42.58215999	36.1003016
2129.6000000	42.61017997	36.14528731
2129.7000000	42.61952096	36.1591325
2129.8000000	42.61974487	36.15776995
2129.9000000	42.61336405	36.14539584
2130.0000000	42.59886949	36.11950525
2130.1000000	42.58115392	36.08825102
2130.2000000	42.56056323	36.05221024
2130.3000000	42.53324462	36.00496611
2130.4000000	42.50084802	35.94926729
2130.5000000	42.46336865	35.88510737
2130.6000000	42.41528079	35.80328437
2130.7000000	42.36312022	35.71468347
2130.8000000	42.30635604	35.61841807
2130.9000000	42.24769113	35.51898634
2131.0000000	42.19068987	35.42232176
2131.1000000	42.13658891	35.3304823
2131.2000000	42.09316934	35.25642782
2131.3000000	42.05770533	35.1956196
2131.4000000	42.03422251	35.15476316
2131.5000000	42.03165695	35.14874115
2131.6000000	42.04206722	35.16432627
2131.7000000	42.07181386	35.21211177
2131.8000000	42.12147328	35.29305912
2131.9000000	42.1797051	35.3882846
2132.0000000	42.24763573	35.49967079
2132.1000000	42.31218403	35.60544045
2132.2000000	42.37079682	35.70134648
2132.3000000	42.41312893	35.77015782
2132.4000000	42.43539046	35.80555319
2132.5000000	42.44457736	35.81917335
2132.6000000	42.43283412	35.79792655
2132.7000000	42.4131399	35.76342681
2132.8000000	42.38928705	35.72199244
2132.9000000	42.36756434	35.68410075
2133.0000000	42.35223612	35.65685642
2133.1000000	42.34196449	35.63803219
2133.2000000	42.34083722	35.63443732
2133.3000000	42.34151804	35.63385485
2133.4000000	42.34360392	35.63561507
2133.5000000	42.34241565	35.63192472
2133.6000000	42.33841547	35.6235521
2133.7000000	42.3316278	35.61053573
2133.8000000	42.32212337	35.59299244
2133.9000000	42.31312164	35.57628458
2134.0000000	42.30479668	35.56070314
2134.1000000	42.29936562	35.54994167
2134.2000000	42.29508275	35.54109308
2134.3000000	42.29217888	35.53454203
2134.4000000	42.28941055	35.5282178
2134.5000000	42.2859087	35.52067344
2134.6000000	42.28104996	35.51087146
2134.7000000	42.27368551	35.49689903
2134.8000000	42.26486693	35.48050734
2134.9000000	42.25395956	35.460638
2135.0000000	42.24039923	35.43634888
2135.1000000	42.22507602	35.40912036
2135.2000000	42.20678936	35.37695149
2135.3000000	42.18508085	35.3390778
2135.4000000	42.16102371	35.2972854
2135.5000000	42.13289746	35.248707
2135.6000000	42.10156538	35.19477885
2135.7000000	42.068299	35.13761938
2135.8000000	42.03312718	35.07727964
2135.9000000	41.99932271	35.01921506
2136.0000000	41.96718759	34.96393226
2136.1000000	41.9427759	34.9215149
2136.2000000	41.92710535	34.8936555
2136.3000000	41.9187871	34.87803707
2136.4000000	41.92673683	34.88950667
2136.5000000	41.94325047	34.91523425
2136.6000000	41.96686491	34.95278781
2136.7000000	42.00070164	35.00737178
2136.8000000	42.03625318	35.06482138
2136.9000000	42.07360814	35.12528717
2137.0000000	42.10913858	35.18272685
2137.1000000	42.142125	35.2359399
2137.2000000	42.17217335	35.28426555
2137.3000000	42.19599703	35.32222539
2137.4000000	42.21655519	35.35474477
2137.5000000	42.23298474	35.38038486
2137.6000000	42.2438304	35.39672202
2137.7000000	42.25216006	35.40886653
2137.8000000	42.257344	35.41577026
2137.9000000	42.26147083	35.42091247
2138.0000000	42.26697824	35.42835429
2138.1000000	42.27615164	35.44190327
2138.2000000	42.29512774	35.4717805
2138.3000000	42.32097372	35.51309977
2138.4000000	42.35868882	35.57418433
2138.5000000	42.40536174	35.65018124
2138.6000000	42.45536157	35.73171001
2138.7000000	42.50642243	35.81499762
2138.8000000	42.5499186	35.88568286
2138.9000000	42.58699588	35.94568035
2139.0000000	42.60908215	35.98071748
2139.1000000	42.62045372	35.99791666
2139.2000000	42.62475584	36.00334474
2139.3000000	42.62133763	35.99591263
2139.4000000	42.61875243	35.98986314
2139.5000000	42.61724204	35.98560097
2139.6000000	42.62277867	35.99307703
2139.7000000	42.63189373	36.00651733
2139.8000000	42.64404394	36.02501561
2139.9000000	42.65682518	36.04456304
2140.0000000	42.66696548	36.05970513
2140.1000000	42.67441167	36.07034998
2140.2000000	42.67496407	36.06950308
2140.3000000	42.67347	36.06523868
2140.4000000	42.66969515	36.05716729
2140.5000000	42.66617885	36.04951771
2140.6000000	42.66338283	36.04305907
2140.7000000	42.66164904	36.03836516
2140.8000000	42.65886604	36.03193065
2140.9000000	42.6535718	36.02133636
2141.0000000	42.64384386	36.00339454
2141.1000000	42.62483511	35.97003355
2141.2000000	42.60024829	35.92741124
2141.3000000	42.56746399	35.87115057
2141.4000000	42.52923561	35.80581554
2141.5000000	42.48975591	35.73837209
2141.6000000	42.45114984	35.67235136
2141.7000000	42.41931544	35.61758131
2141.8000000	42.39287965	35.5717855
2141.9000000	42.37822278	35.54560109
2142.0000000	42.37467158	35.53791571
2142.1000000	42.37852703	35.54257219
2142.2000000	42.39408042	35.56671642
2142.3000000	42.41487807	35.59959525
2142.4000000	42.43880959	35.63768933
2142.5000000	42.46375319	35.67746338
2142.6000000	42.48534699	35.71165378
2142.7000000	42.50391163	35.74079588
2142.8000000	42.51251105	35.75333776
2142.9000000	42.51445979	35.75479959
2143.0000000	42.51051815	35.74644881
2143.1000000	42.49604782	35.72056208
2143.2000000	42.47831157	35.68923702
2143.3000000	42.45714747	35.65220461
2143.4000000	42.43541114	35.61422095
2143.5000000	42.41663668	35.58117211
2143.6000000	42.40171152	35.5545359
2143.7000000	42.39998443	35.54988229
2143.8000000	42.40714053	35.56002432
2143.9000000	42.42608502	35.58980151
2144.0000000	42.46252498	35.6487224
2144.1000000	42.50733157	35.72158786
2144.2000000	42.56311947	35.81275731
2144.3000000	42.62858782	35.9200653
2144.4000000	42.69773547	36.03351309
2144.5000000	42.77104255	36.1538939
2144.6000000	42.84432946	36.27424539
2144.7000000	42.91531572	36.39078212
2144.8000000	42.98052889	36.49774283
2144.9000000	43.03327605	36.58399226
2145.0000000	43.07606419	36.65369379
2145.1000000	43.09883372	36.69007656
2145.2000000	43.10422995	36.69753528
2145.3000000	43.09853045	36.68651137
2145.4000000	43.07820611	36.65111411
2145.5000000	43.05653435	36.61346088
2145.6000000	43.03556822	36.57699371
2145.7000000	43.02451241	36.55706409
2145.8000000	43.02140631	36.55043005
2145.9000000	43.02417364	36.5536454
2146.0000000	43.03016062	36.56227957
2146.1000000	43.02960872	36.56005175
2146.2000000	43.02295945	36.54766535
2146.3000000	42.99461921	36.49913186
2146.4000000	42.95698223	36.43508668
2146.5000000	42.90941109	36.35445546
2146.6000000	42.85797643	36.26732605
2146.7000000	42.81303772	36.19092852
2146.8000000	42.77692281	36.12914441
2146.9000000	42.76650101	36.11010583
2147.0000000	42.76946529	36.11334922
2147.1000000	42.78957797	36.14516204
2147.2000000	42.82307373	36.19928538
2147.3000000	42.85710392	36.25433128
2147.4000000	42.88828972	36.30468299
2147.5000000	42.90081387	36.32398419
2147.6000000	42.89945223	36.32017176
2147.7000000	42.87476536	36.27751371
2147.8000000	42.82573847	36.19429522
2147.9000000	42.76438814	36.09050929
2148.0000000	42.68793045	35.96151114
2148.1000000	42.60908816	35.82850083
2148.2000000	42.53130678	35.6972317
2148.3000000	42.46385977	35.58316017
2148.4000000	42.41230466	35.49554784
2148.5000000	42.37252406	35.42754019
2148.6000000	42.35589791	35.398094
2148.7000000	42.35359712	35.39250788
2148.8000000	42.36138966	35.40373503
2148.9000000	42.3821679	35.43659244
2149.0000000	42.40594747	35.4744502
2149.1000000	42.43174759	35.51567471
2149.2000000	42.45560902	35.553672
2149.3000000	42.47629645	35.586384
2149.4000000	42.49417027	35.61440956
2149.5000000	42.5057222	35.63190495
2149.6000000	42.51503572	35.64567138
2149.7000000	42.5219367	35.65541921
2149.8000000	42.52609464	35.66059816
2149.9000000	42.5289263	35.66356755
2150.0000000	42.53017271	35.6638959
2150.1000000	42.52769767	35.65802574
2150.2000000	42.52279578	35.64811398
2150.3000000	42.51461311	35.63273941
2150.4000000	42.50205528	35.6100802
2150.5000000	42.4877238	35.58446988
2150.6000000	42.47134867	35.55545866
2150.7000000	42.45431924	35.5253591
2150.8000000	42.43719676	35.49510389
2150.9000000	42.42024109	35.46512362
2151.0000000	42.40306328	35.43476914
2151.1000000	42.38562795	35.40398168
2151.2000000	42.36768765	35.37235023
2151.3000000	42.35075593	35.34239688
2151.4000000	42.33532648	35.31494423
2151.5000000	42.32460973	35.29533876
2151.6000000	42.32087402	35.2873571
2151.7000000	42.32230275	35.28797309
2151.8000000	42.33375011	35.3052725
2151.9000000	42.35021594	35.33093092
2152.0000000	42.36978222	35.36175809
2152.1000000	42.39070979	35.39485935
2152.2000000	42.40872859	35.42312134
2152.3000000	42.42424798	35.44722176
2152.4000000	42.43129963	35.45721695
2152.5000000	42.4334317	35.45901528
2152.6000000	42.43103405	35.45326718
2152.7000000	42.4213248	35.435341
2152.8000000	42.4096433	35.41413067
2152.9000000	42.39576385	35.38926175
2153.0000000	42.38109634	35.36308429
2153.1000000	42.36760607	35.33887341
2153.2000000	42.35584895	35.31755581
2153.3000000	42.35052779	35.3069632
2153.4000000	42.34958523	35.30366673
2153.5000000	42.35462436	35.3103336
2153.6000000	42.36764637	35.33029432
2153.7000000	42.38385804	35.35556445
2153.8000000	42.4037359	35.38693787
2153.9000000	42.42392169	35.41882289
2154.0000000	42.44321713	35.44922563
2154.1000000	42.46027366	35.47590139
2154.2000000	42.47493961	35.49859781
2154.3000000	42.48883936	35.52001935
2154.4000000	42.50261657	35.54123648
2154.5000000	42.51834166	35.56569546
2154.6000000	42.5353899	35.59235427
2154.7000000	42.55478363	35.62291478
2154.8000000	42.57380992	35.65285839
2154.9000000	42.59173753	35.68096793
2155.0000000	42.60436786	35.70025243
2155.1000000	42.61038317	35.70851999
2155.2000000	42.61119157	35.70811892
2155.3000000	42.60139867	35.69006677
2155.4000000	42.58665922	35.66378172
2155.5000000	42.56803845	35.63103595
2155.6000000	42.54640419	35.59327228
2155.7000000	42.52591472	35.55741439
2155.8000000	42.50645447	35.5232692
2155.9000000	42.49214941	35.49770914
2156.0000000	42.48003889	35.47580381
2156.1000000	42.47043327	35.45806951
2156.2000000	42.4628284	35.44366499
2156.3000000	42.45503642	35.42894444
2156.4000000	42.44680589	35.41348771
2156.5000000	42.43669107	35.39488698
2156.6000000	42.42605357	35.37541172
2156.7000000	42.41488946	35.35505828
2156.8000000	42.40613438	35.3387188
2156.9000000	42.40015063	35.32699785
2157.0000000	42.39908196	35.32346527
2157.1000000	42.40646268	35.33400607
2157.2000000	42.41894985	35.3530523
2157.3000000	42.43919296	35.385018
2157.4000000	42.46555334	35.4271761
2157.5000000	42.49451394	35.47366913
2157.6000000	42.52574675	35.5239486
2157.7000000	42.55465631	35.5703571
2157.8000000	42.58100814	35.61250185
2157.9000000	42.60043899	35.6431161
2158.0000000	42.61268902	35.66176961
2158.1000000	42.61994148	35.67210141
2158.2000000	42.6190292	35.66883852
2158.3000000	42.61488642	35.6601999
2158.4000000	42.60869491	35.64815384
2158.5000000	42.60228771	35.6357529
2158.6000000	42.59763384	35.62627621
2158.7000000	42.59449569	35.61932735
2158.8000000	42.59486718	35.61822588
2158.9000000	42.59641684	35.61908618
2159.0000000	42.59910875	35.62184504
2159.1000000	42.60207705	35.62505831
2159.2000000	42.60478863	35.62783769
2159.3000000	42.60715132	35.6300309
2159.4000000	42.60970106	35.63253229
2159.5000000	42.61282925	35.63599508
2159.6000000	42.61674652	35.64077133
2159.7000000	42.62197258	35.64772745
2159.8000000	42.62746326	35.65512466
2159.9000000	42.63316816	35.66287839
2160.0000000	42.63769641	35.66867077
2160.1000000	42.6413021	35.67292339
2160.2000000	42.64335342	35.67458327
2160.3000000	42.64456909	35.67484834
2160.4000000	42.64618929	35.67578624
2160.5000000	42.6494938	35.6795307
2160.6000000	42.65761982	35.69130801
2160.7000000	42.66943934	35.7092395
2160.8000000	42.68836001	35.73900033
2160.9000000	42.7139136	35.77981061
2161.0000000	42.74329645	35.82700152
2161.1000000	42.77776516	35.88266804
2161.2000000	42.81242453	35.93866097
2161.3000000	42.84626783	35.99330663
2161.4000000	42.87463181	36.03883786
2161.5000000	42.89576517	36.07233244
2161.6000000	42.9111354	36.09622605
2161.7000000	42.91360545	36.09862512
2161.8000000	42.90944752	36.0899727
2161.9000000	42.89987889	36.07229536
2162.0000000	42.88514421	36.04600013
2162.1000000	42.87216395	36.0226126
2162.2000000	42.86082831	36.00195112
2162.3000000	42.86059749	35.99977508
2162.4000000	42.8671834	36.00894727
2162.5000000	42.88144004	36.03089589
2162.6000000	42.90609536	36.07016952
2162.7000000	42.93205556	36.1116266
2162.8000000	42.95903541	36.15479373
2162.9000000	42.9777393	36.18418685
2163.0000000	42.98920843	36.20153563
2163.1000000	42.99001387	36.20112465
2163.2000000	42.97582167	36.17573362
2163.3000000	42.95522635	36.1396771
2163.4000000	42.92689204	36.09073095
2163.5000000	42.89871818	36.04205222
2163.6000000	42.87373686	35.99869175
2163.7000000	42.85740229	35.96973554
2163.8000000	42.85519804	35.96431897
2163.9000000	42.8619515	35.97382741
2164.0000000	42.88317884	36.00744665
2164.1000000	42.91243954	36.05444771
2164.2000000	42.94513994	36.10717931
2164.3000000	42.97834027	36.16074625
2164.4000000	43.00531774	36.20395239
2164.5000000	43.02699602	36.23833457
2164.6000000	43.03509111	36.25009213
2164.7000000	43.0330063	36.24488913
2164.8000000	43.02316773	36.2267634
2164.9000000	43.00071251	36.18761507
2165.0000000	42.97387062	36.1411523
2165.1000000	42.9433924	36.08862697
2165.2000000	42.91152909	36.03379094
2165.3000000	42.88168216	35.982312
2165.4000000	42.85378203	35.93407724
2165.5000000	42.83493902	35.90093062
2165.6000000	42.82250404	35.87846044
2165.7000000	42.8175176	35.86839859
2165.8000000	42.82876895	35.88538222
2165.9000000	42.84845975	35.91642221
2166.0000000	42.87848242	35.96467047
2166.1000000	42.92041353	36.03275367
2166.2000000	42.96517087	36.10554605
2166.3000000	43.01243713	36.18251948
2166.4000000	43.0533713	36.24894822
2166.5000000	43.08759822	36.30420601
2166.6000000	43.11021411	36.34012521
2166.7000000	43.11618156	36.34831793
2166.8000000	43.11287246	36.34106517
2166.9000000	43.09612106	36.31143047
2167.0000000	43.07104801	36.26794015
2167.1000000	43.04245663	36.21858916
2167.2000000	43.01167365	36.16558244
2167.3000000	42.98335301	36.11666961
2167.4000000	42.95737518	36.07165461
2167.5000000	42.9379959	36.03762952
2167.6000000	42.92681957	36.01726762
2167.7000000	42.92240462	36.00816441
2167.8000000	42.93353805	36.02494929
2167.9000000	42.95743818	36.06298496
2168.0000000	42.99114006	36.11733288
2168.1000000	43.04298378	36.20188858
2168.2000000	43.10089284	36.29654918
2168.3000000	43.16347065	36.3990028
2168.4000000	43.2241992	36.49840284
2168.5000000	43.27652224	36.58383003
2168.6000000	43.32072973	36.65575337
2168.7000000	43.33919856	36.6848072
2168.8000000	43.34409177	36.69124139
2168.9000000	43.33353182	36.67192613
2169.0000000	43.30123334	36.61639196
2169.1000000	43.26184827	36.54904114
2169.2000000	43.21441199	36.46826687
2169.3000000	43.1645351	36.38341645
2169.4000000	43.1162876	36.30127346
2169.5000000	43.07173903	36.22529016
2169.6000000	43.03712751	36.16585918
2169.7000000	43.0089192	36.11709452
2169.8000000	42.99080626	36.08514276
2169.9000000	42.98444419	36.07275671
2170.0000000	42.98470658	36.07139508
2170.1000000	42.99446424	36.08583867
2170.2000000	43.01101006	36.11158363
2170.3000000	43.03085274	36.14282292
2170.4000000	43.0544463	36.18032031
2170.5000000	43.07863267	36.21881988
2170.6000000	43.10287154	36.25741941
2170.7000000	43.12593656	36.29407125
2170.8000000	43.14772893	36.32860513
2170.9000000	43.16867963	36.36173508
2171.0000000	43.18875398	36.3934012
2171.1000000	43.20906303	36.42545305
2171.2000000	43.22950527	36.457723
2171.3000000	43.25012007	36.49028023
2171.4000000	43.26960684	36.52096237
2171.5000000	43.28805001	36.54991014
2171.6000000	43.30148502	36.57051797
2171.7000000	43.31109876	36.58476098
2171.8000000	43.31691735	36.59268379
2171.9000000	43.31557346	36.58867961
2172.0000000	43.31219652	36.58129192
2172.1000000	43.30656888	36.57015644
2172.2000000	43.30129266	36.55960423
2172.3000000	43.29750242	36.55152201
2172.4000000	43.29585123	36.54699515
2172.5000000	43.29790321	36.54862837
2172.6000000	43.30128316	36.55246746
2172.7000000	43.30613583	36.55875666
2172.8000000	43.31006978	36.56351631
2172.9000000	43.31247734	36.56573641
2173.0000000	43.31190922	36.56300442
2173.1000000	43.30608775	36.55152736
2173.2000000	43.29670075	36.53411715
2173.3000000	43.28127936	36.50666395
2173.4000000	43.2596112	36.46881692
2173.5000000	43.23392393	36.42428639
2173.6000000	43.20191975	36.36924171
2173.7000000	43.16535843	36.30660487
2173.8000000	43.12610529	36.2394731
2173.9000000	43.08378446	36.167213
2174.0000000	43.04237013	36.09643974
2174.1000000	43.0024186	36.02807957
2174.2000000	42.97037826	35.97287443
2174.3000000	42.9485168	35.93460641
2174.4000000	42.93511903	35.9104291
2174.5000000	42.94382421	35.92307129
2174.6000000	42.96607589	35.95829444
2174.7000000	43.00009485	36.01314238
2174.8000000	43.05343535	36.10019701
2174.9000000	43.11072917	36.1938598
2175.0000000	43.17191928	36.29403121
2175.1000000	43.22776829	36.3853209
2175.2000000	43.27597844	36.46389481
2175.3000000	43.31521102	36.52751441
2175.4000000	43.3351254	36.55895115
2175.5000000	43.34581669	36.57501688
2175.6000000	43.3451135	36.57209784
2175.7000000	43.33352547	36.55104729
2175.8000000	43.31895285	36.52502662
2175.9000000	43.30173275	36.49459906
2176.0000000	43.28706834	36.46843113
2176.1000000	43.27502745	36.44663598
2176.2000000	43.26783054	36.43291186
2176.3000000	43.26615946	36.42839447
2176.4000000	43.26740439	36.42873708
2176.5000000	43.27261116	36.43568155
2176.6000000	43.2826814	36.45072959
2176.7000000	43.29748076	36.47365793
2176.8000000	43.32346623	36.51522161
2176.9000000	43.36627665	36.58481264
2177.0000000	43.42128481	36.67472475
2177.1000000	43.50038057	36.80476318
2177.2000000	43.59162574	36.95505287
2177.3000000	43.68887479	37.11537248
2177.4000000	43.78259719	37.26986294
2177.5000000	43.85665208	37.39164796
2177.6000000	43.9133633	37.48458823
2177.7000000	43.91891479	37.49233601
2177.8000000	43.8923651	37.44660429
2177.9000000	43.83754416	37.35374135
2178.0000000	43.74119453	37.19165352
2178.1000000	43.63751494	37.01730397
2178.2000000	43.52607301	36.82999007
2178.3000000	43.42676384	36.66286357
2178.4000000	43.33945352	36.51571156
2178.5000000	43.26740366	36.39397144
2178.6000000	43.22342029	36.31897316
2178.7000000	43.19118993	36.26354582
2178.8000000	43.17346328	36.2322685
2178.9000000	43.16882974	36.2227888
2179.0000000	43.16864535	36.22070816
2179.1000000	43.1731306	36.22639402
2179.2000000	43.17848073	36.23351194
2179.3000000	43.18288045	36.23904086
2179.4000000	43.18475122	36.24035217
2179.5000000	43.18252267	36.23482786
2179.6000000	43.17860531	36.22647967
2179.7000000	43.17301097	36.21532633
2179.8000000	43.17165276	36.21121923
2179.9000000	43.175555	36.21587012
2180.0000000	43.19393625	36.24463945
2180.1000000	43.23266805	36.30731438
2180.2000000	43.28599585	36.39431682
2180.3000000	43.36725589	36.52786176
2180.4000000	43.46271509	36.68507813
2180.5000000	43.56559152	36.85467106
2180.6000000	43.66768485	37.02298268
2180.7000000	43.75281678	37.16306448
2180.8000000	43.82311637	37.27845294
2180.9000000	43.84970755	37.3210416
2181.0000000	43.85073765	37.32104537
2181.1000000	43.82955006	37.28402957
2181.2000000	43.78164585	37.20250586
2181.3000000	43.73698769	37.12638517
2181.4000000	43.69572498	37.0559224
2181.5000000	43.69244126	37.04872096
2181.6000000	43.71323052	37.08162519
2181.7000000	43.76266103	37.16225555
2181.8000000	43.84394246	37.29597667
2181.9000000	43.92723606	37.43311343
2182.0000000	44.00957628	37.56874695
2182.1000000	44.05617041	37.6449276
2182.2000000	44.07450139	37.67409585
2182.3000000	44.04891056	37.63012826
2182.4000000	43.96885157	37.49540955
2182.5000000	43.86326022	37.31809957
2182.6000000	43.72731872	37.09014893
2182.7000000	43.58592722	36.8530295
2182.8000000	43.44865931	36.62270729
2182.9000000	43.33054606	36.42424483
2183.0000000	43.24554731	36.28091752
2183.1000000	43.18321	36.17532629
2183.2000000	43.16210823	36.13841026
2183.3000000	43.16960869	36.14912897
2183.4000000	43.19480916	36.1893262
2183.5000000	43.2425626	36.2670882
2183.6000000	43.29873636	36.35888204
2183.7000000	43.36022341	36.4595366
2183.8000000	43.42679303	36.56866833
2183.9000000	43.49385596	36.6786321
2184.0000000	43.56106156	36.78884061
2184.1000000	43.62748517	36.89775074
2184.2000000	43.69178559	37.0031255
2184.3000000	43.75407749	37.10515195
2184.4000000	43.80798081	37.19320092
2184.5000000	43.85439063	37.26876269
2184.6000000	43.89319802	37.33166179
2184.7000000	43.91194038	37.36115212
2184.8000000	43.91903025	37.37125738
2184.9000000	43.91197751	37.35783903
2185.0000000	43.88142571	37.30531228
2185.1000000	43.83987969	37.23449544
2185.2000000	43.78456463	37.14075059
2185.3000000	43.71671354	37.02611345
2185.4000000	43.64478562	36.90465965
2185.5000000	43.56938018	36.77738002
2185.6000000	43.49756937	36.65605546
2185.7000000	43.42965077	36.54118985
2185.8000000	43.36980842	36.43976185
2185.9000000	43.32207608	36.358498
2186.0000000	43.28223878	36.29038175
2186.1000000	43.25604663	36.24499149
2186.2000000	43.24362401	36.22253474
2186.3000000	43.24070923	36.21591296
2186.4000000	43.25465081	36.23736406
2186.5000000	43.28402878	36.28452161
2186.6000000	43.32396182	36.34925547
2186.7000000	43.38204922	36.44422422
2186.8000000	43.44842101	36.55299423
2186.9000000	43.51931688	36.66930866
2187.0000000	43.58950701	36.78446115
2187.1000000	43.64916628	36.88208787
2187.2000000	43.69953394	36.96424825
2187.3000000	43.72031941	36.99714196
2187.4000000	43.7219446	36.99812235
2187.5000000	43.70637721	36.9704655
2187.6000000	43.66075559	36.89275161
2187.7000000	43.60760801	36.80250376
2187.8000000	43.54613418	36.69838909
2187.9000000	43.48823373	36.60022489
2188.0000000	43.43877971	36.51612547
2188.1000000	43.40057022	36.45075058
2188.2000000	43.38768623	36.42755404
2188.3000000	43.38699217	36.42466142
2188.4000000	43.40174347	36.44749767
2188.5000000	43.42873657	36.49072747
2188.6000000	43.45781682	36.53743579
2188.7000000	43.48716667	36.58459191
2188.8000000	43.50728498	36.61636901
2188.9000000	43.52042617	36.63652198
2189.0000000	43.52167116	36.63685949
2189.1000000	43.51188055	36.61881658
2189.2000000	43.49690223	36.59213307
2189.3000000	43.4763067	36.55609256
2189.4000000	43.45601437	36.52055422
2189.5000000	43.43675077	36.48672623
2189.6000000	43.4214158	36.45943918
2189.7000000	43.40878979	36.43666341
2189.8000000	43.39746037	36.41604832
2189.9000000	43.38597738	36.39517969
2190.0000000	43.37148112	36.36929438
2190.1000000	43.35447491	36.33922872
2190.2000000	43.33116925	36.29866769
2190.3000000	43.30463635	36.25272373
2190.4000000	43.27565705	36.20269256
2190.5000000	43.24569329	36.15100636
2190.6000000	43.21822823	36.10346703
2190.7000000	43.19284134	36.05937954
2190.8000000	43.1764756	36.03031507
2190.9000000	43.16514864	36.00964839
2191.0000000	43.15955153	35.99853464
2191.1000000	43.16396018	36.00409409
2191.2000000	43.17220491	36.01604678
2191.3000000	43.18484513	36.03531952
2191.4000000	43.20138476	36.06108366
2191.5000000	43.21898972	36.08861985
2191.6000000	43.23763712	36.11789311
2191.7000000	43.25669166	36.14784929
2191.8000000	43.27575733	36.17783169
2191.9000000	43.294836	36.20784518
2192.0000000	43.31369228	36.2374979
2192.1000000	43.33219048	36.26656321
2192.2000000	43.3499452	36.29439853
2192.3000000	43.36607258	36.31953134
2192.4000000	43.38107695	36.34280134
2192.5000000	43.39418415	36.36291814
2192.6000000	43.40635681	36.38148258
2192.7000000	43.41840211	36.39983631
2192.8000000	43.43135795	36.41970599
2192.9000000	43.4464878	36.44319529
2193.0000000	43.46312419	36.46919353
2193.1000000	43.48254865	36.49983662
2193.2000000	43.50223353	36.53091608
2193.3000000	43.52170986	36.56165196
2193.4000000	43.53770911	36.58660138
2193.5000000	43.54967701	36.60484204
2193.6000000	43.5582996	36.6175162
2193.7000000	43.56014827	36.61891162
2193.8000000	43.55984554	36.6167248
2193.9000000	43.55756188	36.61123741
2194.0000000	43.55509432	36.60544196
2194.1000000	43.55378765	36.60157927
2194.2000000	43.55376353	36.59985371
2194.3000000	43.55622511	36.60227008
2194.4000000	43.55915842	36.60547384
2194.5000000	43.56256035	36.60945873
2194.6000000	43.56485531	36.61159965
2194.7000000	43.56630325	36.61232901
2194.8000000	43.56656692	36.61108477
2194.9000000	43.56560658	36.60780038
2195.0000000	43.56408365	36.60357683
2195.1000000	43.5618305	36.59813419
2195.2000000	43.55808679	36.59020555
2195.3000000	43.55293349	36.57992536
2195.4000000	43.54508891	36.56515851
2195.5000000	43.533053	36.54340532
2195.6000000	43.51835033	36.5172027
2195.7000000	43.49925664	36.4836762
2195.8000000	43.47750439	36.44570911
2195.9000000	43.45463154	36.40586257
2196.0000000	43.43176014	36.36600609
2196.1000000	43.41192305	36.33119249
2196.2000000	43.39479421	36.30088063
2196.3000000	43.38515839	36.28304215
2196.4000000	43.38202095	36.27602392
2196.5000000	43.38386351	36.27730069
2196.6000000	43.39490504	36.29390193
2196.7000000	43.41013605	36.3174869
2196.8000000	43.42869514	36.34662373
2196.9000000	43.45062572	36.38138719
2197.0000000	43.4722255	36.41561267
2197.1000000	43.49356569	36.44941891
2197.2000000	43.51140777	36.47741069
2197.3000000	43.52671535	36.5011905
2197.4000000	43.5391998	36.52027447
2197.5000000	43.5457599	36.5294951
2197.6000000	43.54956894	36.53413567
2197.7000000	43.55004368	36.53322324
2197.8000000	43.54918802	36.53009422
2197.9000000	43.55235314	36.53366048
2198.0000000	43.56252259	36.5488908
2198.1000000	43.60145077	36.61201726
2198.2000000	43.66502179	36.71618461
2198.3000000	43.76834971	36.88656703
2198.4000000	43.93341175	37.15977761
2198.5000000	44.13113754	37.48742307
2198.6000000	44.37850819	37.89782708
2198.7000000	44.65574543	38.35809202
2198.8000000	44.93689587	38.82499641
2198.9000000	45.20944421	39.27767027
2199.0000000	45.4379519	39.65703645
2199.1000000	45.62992081	39.97556007
2199.2000000	45.75197673	40.17762832
2199.3000000	45.81637058	40.28365146
2199.4000000	45.84356297	40.32772713
2199.5000000	45.81311478	40.27581252
2199.6000000	45.76128858	40.18831973
2199.7000000	45.69459392	40.0760912
2199.8000000	45.62693617	39.96229812
2199.9000000	45.57282701	39.8711197
2200.0000000	45.52966241	39.79820764
2200.1000000	45.51929436	39.77995947
2200.2000000	45.52452106	39.78772063
2200.3000000	45.54488401	39.82073062
2200.4000000	45.5829631	39.883285
2200.5000000	45.62130986	39.94630807
2200.6000000	45.65891749	40.00810639
2200.7000000	45.68137365	40.04465288
2200.8000000	45.68982701	40.05784673
2200.9000000	45.68065726	40.04164168
2201.0000000	45.63558095	39.96556097
2201.1000000	45.56762724	39.8512879
2201.2000000	45.46800354	39.68413771
2201.3000000	45.32902076	39.45126102
2201.4000000	45.17310335	39.19001234
2201.5000000	45.00022643	38.90040225
2201.6000000	44.82231735	38.60237428
2201.7000000	44.64378986	38.30330648
2201.8000000	44.468994	38.01044886
2201.9000000	44.31124056	37.74597228
